30.38775127	0.946183975	1.066654987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324383924	0.370071872	0.124027374	0.046430583	0.034417979	0.019882551	0.010322185	0.009910539	0.001183799	0.001180377	0.000848105	0.000414377	0.000600209	0.00033836	0.000252602	4.52E-05	4.59E-05	4.39E-05	4.37E-05	4.28E-05	4.16E-05	4.06E-05	3.97E-05	7.00E-05	0.000103397	0.000117482	0.000265897	0.000215284	0.000168291	8.30E-05	5.15E-05	3.55E-05	3.31E-05	5.35E-05	5.05E-05	6.89E-05	6.77E-05	6.48E-05	3.44E-05	2.22E-05	1.47E-05	1.41E-05	1.21E-05	1.08E-05	7.73E-06	7.11E-06	7.90E-06	6.32E-06	5.46E-06	4.48E-06	2.44E-06
29.73049307	0.948485645	1.021762783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.325070223	0.306873686	0.115139799	0.085251664	0.049134974	0.025549156	0.024641569	0.002939507	0.002939541	0.002094684	0.00102669	0.001480668	0.000829115	0.000628479	0.000109887	0.000108037	0.000106625	0.000112847	0.000104606	9.99E-05	9.96E-05	9.29E-05	0.000171104	0.000253914	0.000295353	0.000653235	0.000521317	0.000425355	0.000209818	0.000126066	8.19E-05	8.16E-05	0.000127882	0.000127041	0.000166664	0.000170297	0.000167908	8.57E-05	5.34E-05	3.58E-05	3.35E-05	3.22E-05	2.64E-05	1.89E-05	1.72E-05	1.67E-05	1.41E-05	1.40E-05	1.17E-05	6.46E-06
21.90875505	0.949461858	0.993540931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13E-08	0.26068259	0.250277023	0.185692158	0.107135846	0.055503701	0.053558406	0.00636677	0.006385164	0.00456612	0.002230159	0.00325678	0.001838124	0.001362104	0.000247983	0.000230501	0.00023639	0.000230547	0.000227672	0.000217584	0.000222742	0.000199327	0.000361317	0.000549917	0.000644172	0.001430159	0.0011442	0.000914201	0.000449683	0.000279067	0.000180658	0.00018682	0.000273681	0.000273224	0.000363736	0.000358122	0.000359354	0.000178331	0.000115205	7.75E-05	6.81E-05	6.95E-05	5.87E-05	4.22E-05	3.86E-05	3.55E-05	3.44E-05	3.12E-05	2.53E-05	1.35E-05
14.429592	0.949920695	0.976105711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39E-07	0.186081076	0.323315586	0.186429457	0.096641887	0.093356486	0.011118817	0.011133371	0.007971119	0.003880428	0.005657679	0.003173756	0.002414205	0.000434385	0.000414773	0.000414634	0.00040805	0.000395507	0.000392735	0.000379498	0.0003664	0.000641182	0.000945072	0.001120614	0.00247131	0.002006363	0.001597897	0.000793924	0.000472085	0.000322393	0.00031678	0.00047763	0.000479016	0.000627183	0.000628015	0.000639311	0.000320175	0.000210955	0.00014699	0.000124882	0.000119338	0.000100557	6.99E-05	6.63E-05	6.87E-05	5.88E-05	5.35E-05	4.46E-05	2.51E-05
17.40074284	0.950292927	0.965294756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.60E-07	0.220616156	0.309222603	0.160640096	0.154901146	0.018421397	0.018442546	0.013194782	0.006450931	0.009384714	0.005284085	0.00393874	0.000711521	0.000674339	0.000689051	0.000679856	0.000656179	0.000618249	0.000632502	0.000562792	0.001043576	0.00157568	0.001841588	0.004095457	0.003297618	0.002622819	0.001308392	0.000782438	0.000535035	0.000523426	0.000782265	0.000789736	0.00104168	0.001043404	0.00104553	0.000523541	0.000339468	0.00023114	0.000202865	0.000197118	0.000173211	0.000113558	0.000113328	0.000108731	9.90E-05	9.12E-05	7.37E-05	4.28E-05
17.22491179	0.950765483	0.954590861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63E-06	0.220893613	0.27841861	0.268636905	0.032001499	0.03200864	0.022901133	0.011163482	0.016206237	0.009133864	0.006863083	0.001235652	0.001188337	0.001210572	0.001192633	0.001155071	0.001097538	0.001103866	0.001010861	0.001814175	0.002733134	0.003197114	0.00706558	0.005714108	0.004572505	0.002290113	0.001386538	0.000914664	0.000898582	0.00137365	0.001360065	0.001803202	0.001826483	0.001820387	0.000903459	0.000588914	0.000404821	0.000350307	0.00034125	0.000289929	0.000202265	0.000195415	0.000183281	0.00017376	0.000156169	0.000128477	7.30E-05
14.86823831	0.951365208	0.946451601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.98E-06	0.197866683	0.448856136	0.053553083	0.053446211	0.038156975	0.018700803	0.02711256	0.015266099	0.011507214	0.002051891	0.001989476	0.00197784	0.001983154	0.001911323	0.001831017	0.001832766	0.001672962	0.003028536	0.004572499	0.005340377	0.011840004	0.009512828	0.007623768	0.003798163	0.002310227	0.001526408	0.001531721	0.002292538	0.002299196	0.003049453	0.003020667	0.003037751	0.001528291	0.000988954	0.000661746	0.000584535	0.000571419	0.00049293	0.000335682	0.00032593	0.000314967	0.00029062	0.000263447	0.000212265	0.000124897
27.69129174	0.953752439	0.936440199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.64E-06	0.331002399	0.109355065	0.109479003	0.078169557	0.038282793	0.055393118	0.031185616	0.023397897	0.004377008	0.003867389	0.004137221	0.004165931	0.003672888	0.003933475	0.003790145	0.003250191	0.006473371	0.009372838	0.010859696	0.024111046	0.019291949	0.015974264	0.007204106	0.005667088	0.002687596	0.002575178	0.005781854	0.003883676	0.00708024	0.005165198	0.007083635	0.002564308	0.00163788	0.001127322	0.000994248	0.001727041	0.000826903	0.000569565	0.000553712	0.000522547	0.00049084	0.000628645	0.000355707	0.000208874
5.923451324	0.964542557	0.930702091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266736	0.113356043	0.183652054	0.130556994	0.063698506	0.093002368	0.052115901	0.039727177	0.006197569	0.00762444	0.006284343	0.007036607	0.006436619	0.006330937	0.006099822	0.006047826	0.009849494	0.015328057	0.018748867	0.040882416	0.033255443	0.025075077	0.013445371	0.006416192	0.005884238	0.006860021	0.003243379	0.013109249	0.002880922	0.015537901	0.006279785	0.009439429	0	0	0	0.00236585	0.003959516	0	0	0	0	0.001553824	0	0
7.36592774	0.968089522	0.925187801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300709	0.139053496	0.163047079	0.079396109	0.115124398	0.064756812	0.048752175	0.008945513	0.008391611	0.008542848	0.008042164	0.008648469	0.007323993	0.008261417	0.006842723	0.013150414	0.019591015	0.022463294	0.050931941	0.039633161	0.033374207	0.015901459	0.008951893	0.006811362	0.005554087	0.009988966	0.009127024	0.014886244	0.010353346	0.006594281	0.012905503	0.002931335	0	0	0	0.003911388	0.002444634	0	0	0	0.000984805	0.000585941	0
6.630863676	0.972696983	0.912202558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567498	0.137214252	0.101210043	0.144095709	0.081087778	0.061151913	0.010979264	0.010188115	0.010946387	0.010655475	0.009905949	0.009908362	0.009726787	0.0089471	0.016348097	0.024185085	0.028462959	0.062904324	0.050797003	0.039880024	0.020208076	0.011841745	0.009744432	0.006592052	0.01250923	0.01096554	0.014278231	0.015891444	0.015938497	0	0.015368586	0.000484854	0	0	0	0.004133097	0.002293819	0	0	0	0.001576416	0
3.860119962	0.976884141	0.907639896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001542698	0.104203238	0.17400625	0.096448557	0.072536606	0.013231195	0.012402982	0.012273453	0.012218791	0.012618002	0.011793416	0.010639307	0.010949142	0.019074537	0.028999876	0.033894542	0.07413552	0.060278178	0.047972084	0.023380102	0.014331938	0.009017854	0.010314187	0.013699574	0.012701937	0.019736174	0.020784069	0.018791385	0	0	0.015996653	0	0	0	0	0.006363015	0	0	0	0.001589329	0
6.663916999	0.981966091	0.895924422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001159678	0.152844941	0.117757469	0.083557613	0.015295509	0.014975277	0.014842022	0.0149118	0.014211011	0.013633273	0.013915539	0.012478547	0.02264614	0.034464565	0.039692121	0.088065773	0.071130988	0.056372101	0.02890042	0.016748108	0.010530293	0.012636412	0.016223191	0.016304225	0.021517225	0.019271398	0.017785936	0.014388234	0	0.006002926	0.010191754	0	0	0	0.002262933	0.004138107	0	0	0.001605662	0
4.522904982	0.988326749	0.883914895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002624419	0.129406433	0.112331124	0.018714742	0.017274075	0.016980016	0.017104715	0.01620883	0.015563449	0.01597292	0.014613617	0.026660078	0.040860686	0.04771712	0.105935898	0.085120736	0.067027497	0.033635683	0.021049082	0.01263878	0.011940114	0.022052641	0.01881512	0.027358744	0.02316918	0.025236657	0.014435634	0.001789116	0	0.009618818	0.006467967	0	0	0	0.006474821	0	0	0.001613565	0
3.917578721	0.994100485	0.873710999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004143886	0.126081193	0.025566302	0.024023002	0.023191621	0.022015129	0.020682163	0.019056158	0.018995662	0.017655803	0.030787129	0.043783421	0.051589519	0.120110669	0.096572916	0.07783813	0.039230609	0.02130372	0.015741866	0.015459038	0.021904346	0.023286833	0.027458797	0.032077977	0.028102562	0.004417269	0.016294248	0	0	0.016297822	0	0	0	0.003359218	0.003088132	0	0.001627025	0
0.763989975	0.997789324	0.862958718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018379822	0.058580612	0.029718976	0.027128628	0.029017396	0.023979372	0.023924398	0.020512049	0.019015956	0.036687654	0.049809554	0.056011206	0.122605012	0.107610051	0.086998524	0.033262217	0.032715089	0.016216181	0.016298643	0.016227962	0.032500426	0.032559328	0.032800169	0.016621946	0.01632613	0.016243669	0	0	0.016340529	0	0	0	0	0.006451655	0	0.00157201	0
0.74902266	0.999136773	0.876804926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006399005	0.012764634	0.058930126	0.031215344	0.027636013	0.027478474	0.024913799	0.0232009	0.020108871	0.036168465	0.054027738	0.060197111	0.125180458	0.106771136	0.081884038	0.048931764	0.021035412	0.017609614	0.017942047	0.02474291	0.028282188	0.032699945	0.024459874	0.028426376	0.016490823	0.016249175	0	0	0.01635598	0	0	0	0	0.006555209	0	0.001676852	0
0.773878925	1.000463654	0.871900463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001613948	0.005186858	0.012814666	0.059436946	0.032811334	0.027328564	0.026179806	0.027086924	0.020602706	0.036711169	0.056751772	0.061247307	0.128911638	0.106737627	0.090405615	0.041186029	0.024511586	0.016139476	0.016226052	0.032790659	0.016341057	0.032764815	0.032803581	0.032622674	0.016564607	0.016333304	0	0	0.016512919	0	0	0	0	0.006543659	0	0.001586812	0
0.793433642	1.001793754	0.864046952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001017098	0.000581019	0.005375371	0.013045829	0.061076311	0.032073256	0.027157911	0.02635003	0.026528999	0.039297552	0.058604775	0.063153359	0.130525093	0.114131788	0.085653036	0.04513799	0.032693345	0.016351714	0.016276093	0.02638658	0.023260924	0.032683263	0.032860971	0.032969361	0.016339111	0.016492873	0	0	0.009040454	0.007524259	0	0	0	0.006527326	0	0.001595597	0
0.776897196	1.003267612	0.857076642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001208654	0.000465956	0.005724052	0.013852541	0.061220455	0.03131431	0.028831356	0.024362297	0.045632807	0.059993781	0.067219962	0.134593097	0.112269681	0.095320205	0.049306395	0.019567583	0.021404376	0.022177967	0.019283118	0.032937434	0.032682574	0.032978623	0.032681287	0.01652857	0.01620549	0	0	0	0.016497678	0	0	0	0.006370212	0	0.001729959	0
0.77195656	1.004771979	0.865048334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001361476	0.000278513	0.006421346	0.014351844	0.061730157	0.031091128	0.027112925	0.047237114	0.062906389	0.071003995	0.144083237	0.114108752	0.090475298	0.042771837	0.032211657	0.016572176	0.016450408	0.033203941	0.032903406	0.033040719	0.033133989	0.032859362	0.016452998	0.001468995	0.015012503	0	0	0.016430976	0	0	0	0.006762039	0	0.001619262	0
